producto,title,canonical_url,brand,breadcrumbs,main_category,sub_category,sub_sub_category,main_amazon_category,estimated_views,estimated_purchases,month,site
9df32069-352c-4fbd-ad6d-2d8bb2d5be38,producto 3,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria1,category2,7270.47,7389.64,02,Office Depot
7dd4a4d1-c56e-40c9-b33c-24f5e3eadc64,producto 2,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria3,category2,8039.77,9088.65,04,Liverpool
fe40b230-fb70-4fd2-b091-bacd169881cd,producto 1,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria3,category3,2701.42,3239.69,07,Office Depot
baf8e3c2-2501-4218-a043-fd187ad0627a,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category3,342.37,9239.35,07,Office Depot
38196953-7368-4d05-aabd-e04f45e17d3a,producto 3,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria3,category1,9064.41,7467.34,02,Amazon
b520f1a5-1c50-49f6-b168-f449abe2bd17,producto 2,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria3,category3,2353.59,4622.0,09,Amazon
754d64b6-5b5f-4b6f-899a-0aae29ee81a0,producto 3,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria2,category2,2562.39,3227.43,09,Mercado Libre
64ba84d1-c9a1-4857-a1ac-1364f293da5b,producto 3,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria3,category3,7714.21,9920.58,05,El Palacio de Hierro
d67d5db6-aefe-4103-bce6-7043ad65248f,producto 1,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria1,category3,9146.68,4402.89,01,Office Depot
03e0b010-d176-4165-8239-39525f7fccf2,producto 1,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria1,category1,5953.55,6784.9,11,El Palacio de Hierro
670e58b8-7649-4844-9a72-17f1f93fba3e,producto 2,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria3,category1,2155.27,240.91,10,Amazon
dc26d26c-3c00-48ce-9c23-e00c2e59327d,producto 2,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria1,category1,1474.92,2371.73,05,Best Buy
d72c71e3-1091-4d71-a164-e80759294c6f,producto 3,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria1,category2,1410.25,473.29,12,El Palacio de Hierro
41b91761-d8c5-468e-b3bf-31fef9fd59ef,producto 1,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria1,category2,2648.86,3834.49,08,Liverpool
c75bbbf6-bd4f-49ee-aa99-9cc8f8860446,producto 2,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria2,category2,3570.95,4920.33,04,Office Depot
b6090aaf-ea1d-4b49-a226-1aabf82c539f,producto 1,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria1,category3,460.18,9222.35,14,El Palacio de Hierro
97db1847-ca12-4ad0-ab9a-5f9e775e06d0,producto 1,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria1,category2,4668.83,1367.19,10,Office Depot
891e4f2c-da8d-4015-a143-486bd54f6903,producto 2,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria3,category2,126.97,8247.5,07,Amazon
e9e709d9-eaee-418c-baca-45ddb3eabf22,producto 3,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria1,category1,1426.03,7072.49,04,Amazon
14d92949-3e00-4313-93c9-4467b55e9d65,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria2,category3,5664.14,5205.31,12,El Palacio de Hierro
a902c50e-f9d1-4f96-8f90-4726151b9e07,producto 2,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria2,category2,3066.82,8398.68,12,Liverpool
10b4c8db-4d49-4023-9e50-8a421a1c1554,producto 2,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria3,category1,8101.17,1909.17,05,Amazon
6f6e9801-e569-483c-bb2e-229256668594,producto 1,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria3,category3,4125.55,5768.77,11,Amazon
a05f8d28-3487-440f-a41a-0e7b23591385,producto 3,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria2,category1,49.16,7122.82,04,Mercado Libre
8725294b-43c5-4c00-a31c-1768b52f7966,producto 1,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria2,category1,6586.28,4710.49,08,Liverpool
aed422d4-0cec-4ae6-a051-ab787e87b3d3,producto 3,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria3,category3,9901.32,3341.85,07,Amazon
b5869a80-1bdf-43b9-9d0d-4a7f676a8829,producto 1,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria3,category2,1900.3,2308.87,15,Best Buy
bbd5a77a-b537-4615-b37a-a6c33ce66a5f,producto 2,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria2,category3,2017.71,1984.14,09,Amazon
3bc8a3aa-7699-484c-8436-6cb4905f78a7,producto 2,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria2,category3,2517.2,8435.93,09,Best Buy
6475a239-e7a9-4e46-b00c-d14ed576e5d1,producto 1,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria2,category2,5638.8,239.09,01,Mercado Libre
2eb4a32e-8e8b-4f69-bda7-67d5ff7803af,producto 3,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria3,category3,7608.12,5579.22,09,El Palacio de Hierro
08bae56a-5acf-4d47-96df-c143dd2ecb83,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria2,category2,799.65,7370.07,06,Office Depot
e4a7adb1-302f-42fa-83e0-7b7aaa93b635,producto 2,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria2,category3,2859.18,2917.2,10,Office Depot
bb424531-7e65-430f-930d-8f6e559c16fd,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria1,category1,9296.97,5738.24,15,Best Buy
fe640c22-99ad-4bb6-9f1f-6e64d177d845,producto 2,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria2,category3,1983.15,8504.73,09,Amazon
550f35da-6216-48dd-8d02-646e883c5a5a,producto 2,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria3,category3,7025.27,7625.97,13,El Palacio de Hierro
b3f2d2c6-86d7-4b94-a44d-6c38b44cf96b,producto 1,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria2,category1,4297.47,9392.87,06,Amazon
233740ae-d5e0-47e7-abb8-41d5c23643d2,producto 1,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria1,category2,9565.77,5170.25,01,Amazon
900f378c-a5a9-4783-8a79-0f7c1596347c,producto 1,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria2,category3,4086.47,3087.31,12,Best Buy
f99190e5-1111-4624-9b48-d42cabab24f2,producto 3,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria2,category3,3357.12,6719.14,14,El Palacio de Hierro
8de31749-e2cc-4973-8a2e-e366f9e53f0c,producto 2,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category2,1474.9,6165.19,07,Office Depot
66aa4751-df29-4e2f-9c99-1b8c3b95dfcb,producto 2,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria2,category2,7462.49,4694.21,06,Liverpool
be52b51d-df84-4643-b596-09c0c3794183,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria2,category3,8086.74,4042.74,08,El Palacio de Hierro
d536af3a-eef7-4c7c-a9f6-15fdbe60b146,producto 3,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria1,category3,7867.88,6368.06,06,El Palacio de Hierro
03f47609-a2ab-4c5f-9beb-ab3265639413,producto 2,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria1,category2,5976.78,9123.76,06,Mercado Libre
c22cae4c-d44f-4578-bc0c-4feee85d0cdd,producto 1,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria1,category2,2554.05,4504.67,10,Best Buy
82fcb42f-cda7-4ba4-9b26-67eb3cbbd8fd,producto 3,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria3,category1,783.12,6930.97,05,Liverpool
af121582-cbf7-496b-a36a-abbadbbf4419,producto 2,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria2,category3,8752.7,8631.62,02,Amazon
23518a81-d7ff-4fd6-b6d0-fe806db959ce,producto 2,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria3,category2,9622.18,8291.52,10,Best Buy
a0fb8bae-201d-4535-b7b0-5ab4f1549f9c,producto 3,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria2,category2,9322.7,5580.87,08,El Palacio de Hierro
b499a1a8-d66a-4735-ba28-87ea0c3b603c,producto 1,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria2,category2,1301.97,3287.09,11,Mercado Libre
341f9eb3-68c3-4fa5-91d5-ecb65ba209d2,producto 1,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria1,category1,3879.92,2304.93,15,Amazon
71f0d3aa-9d81-4192-b518-0996ac527ddb,producto 2,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria1,category1,1376.48,642.1,09,Best Buy
2027f0f1-4a68-4899-8555-7d62134b3418,producto 1,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category2,175.6,1855.57,01,Mercado Libre
37cb050a-0d2a-46c8-ada5-fac141266509,producto 2,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria2,category2,4196.16,6486.85,03,Mercado Libre
da64c069-2e48-417e-a97b-673aeedecc56,producto 2,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria1,category3,9289.82,1902.99,09,Best Buy
74ba751f-c336-471f-b018-9e78d1347425,producto 2,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria1,category3,8283.54,4777.29,10,Mercado Libre
28189494-6ed0-405b-a493-84d600f010f4,producto 2,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria2,category1,843.3,940.36,10,El Palacio de Hierro
9fc19bc4-a6f2-4790-b6f3-b13136470f3b,producto 1,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria3,category1,4571.7,7182.33,01,El Palacio de Hierro
b80dadca-9e54-43b8-a460-adff408c9282,producto 2,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria3,category3,8973.46,9322.15,13,Best Buy
3fa9cc7f-39c3-4c7d-a872-a9f122c92b08,producto 3,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria3,category2,9846.36,6166.39,11,Amazon
d6638909-ba38-471b-aa1b-91ce3a159517,producto 1,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria3,category1,7277.17,1218.86,07,Best Buy
72f1086f-326b-41ae-b926-5c62c0b4c129,producto 2,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria1,category3,4415.9,5397.6,10,Mercado Libre
78a1a9ad-dbaf-4f99-bae1-8d67423aad95,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria3,category2,8227.62,361.34,08,Amazon
f0868313-0b63-457f-bf24-6ce62278b147,producto 3,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category3,2102.34,7935.25,11,El Palacio de Hierro
17bf9513-b58d-48ab-b819-06049d910e02,producto 2,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category2,8742.49,4432.33,03,Best Buy
9f6c3dbb-ba24-442b-bd2b-717ec1a95bde,producto 1,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria1,category2,3564.75,6295.58,02,Mercado Libre
3428c741-3797-4650-b0b6-da17c3b4bd73,producto 1,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria2,category1,2026.9,8378.12,08,Amazon
c8ec13db-2e68-474d-b295-691958446b58,producto 3,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria3,category1,1609.2,7941.3,14,Office Depot
6b9b569b-b4cc-4e9f-b8f8-0e767fcfa934,producto 3,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria3,category3,4471.8,8755.87,11,Best Buy
9c948d00-06b5-4534-aaf4-e618599965b2,producto 1,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria1,category3,8951.75,5057.89,03,Best Buy
7dfefc54-22b2-4be1-a7b8-9439fd3f3abb,producto 3,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria2,category3,7302.02,7530.49,11,El Palacio de Hierro
ead87d23-9e31-4cd4-95f3-dba5b5084b25,producto 1,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria1,category3,4521.77,7870.35,10,El Palacio de Hierro
14a2aef3-b413-41e9-b4fd-4af9ffac3050,producto 3,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria3,category1,9243.88,6318.71,02,Mercado Libre
3cdb8220-9e7f-42f6-97c1-d99aeb9f2d8b,producto 3,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria2,category1,1704.7,3013.82,11,Mercado Libre
11f4a44a-a35d-464b-ae8c-46f968b04e60,producto 2,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria2,category2,8623.11,3527.4,15,El Palacio de Hierro
3cbaf9a1-a675-4bb5-a59d-22420e3d057d,producto 1,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria1,category3,8025.82,4581.14,04,El Palacio de Hierro
43a312dd-6a58-4f3c-9968-dd58bb91a573,producto 2,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria3,category1,3811.96,2480.4,10,Mercado Libre
67f46793-5af8-42b7-81d8-c0588777ac29,producto 2,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria2,category1,4701.6,9054.6,11,El Palacio de Hierro
bb2ffa43-c88c-4ee4-8905-595672f65c41,producto 2,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria2,category1,5724.17,5937.94,07,Mercado Libre
992613b9-1eca-45db-bb97-322b54870123,producto 3,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria1,category3,9649.88,2754.96,10,El Palacio de Hierro
4108d104-3b33-44e0-8c07-6487bc483b4c,producto 1,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria2,category1,1625.02,82.28,15,Best Buy
b6c34a62-30ba-4053-9056-2ed2bc8f94fc,producto 2,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria1,category2,3436.86,6987.01,14,Mercado Libre
f6d38a75-9775-42f9-a7b1-1f1b0b372637,producto 1,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria1,category1,1893.59,7907.67,08,Best Buy
49b8d5aa-8714-4276-aaa1-ad6215adfcde,producto 2,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria2,category3,2770.24,3670.89,13,Mercado Libre
ff4cc8b4-42bf-4ee5-9df7-aabca6ea088a,producto 1,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria2,category2,2916.74,3491.32,14,Office Depot
3fd4cb59-b34f-4341-ac37-0e8da9f694d1,producto 1,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria2,category3,6144.66,244.96,05,Office Depot
95dcb20b-24d7-4ba5-91a9-c8faa275b0be,producto 2,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria3,category1,4981.29,3036.38,06,El Palacio de Hierro
6ab93b71-71e1-4ba4-a028-aa9c84396fde,producto 2,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria2,category2,8097.75,8238.14,13,Mercado Libre
51c884ab-edb4-49c7-acca-219eb1358294,producto 2,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria1,category1,4100.01,929.49,05,Amazon
8326dbf2-f7fb-49e2-8bfb-c46b7a22c53c,producto 1,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria2,category1,8536.76,3232.5,13,Best Buy
e49ffed9-f79f-474a-8b34-c0f5b5b5557c,producto 1,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria2,category2,1566.64,8434.75,03,Office Depot
a9955431-973c-4741-883a-b04899c8bba3,producto 3,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria3,category1,7042.34,713.08,12,Liverpool
6711dd7e-2f8d-43cc-9343-bcefc6499f51,producto 1,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria1,category1,3658.11,3692.81,10,Mercado Libre
be778fbc-5908-4fc1-bc92-2b2771f712ef,producto 1,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria1,category3,7037.02,482.8,12,Best Buy
30563d28-d784-452c-a984-90e82ea2f7f4,producto 3,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria2,category1,2099.41,5689.97,01,Best Buy
d8775b7f-c319-4aac-9048-d5b017b7a044,producto 3,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria2,category3,5947.27,8404.76,14,El Palacio de Hierro
220a8ee1-5695-492a-a2af-1ff456d820df,producto 3,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria2,category1,481.39,2532.3,05,Office Depot
826e02dc-12b3-40a4-a767-98300a53695b,producto 3,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria3,category3,559.41,7459.65,05,Mercado Libre
90fa2394-1eb2-4d46-ba7a-8a8c70e414f3,producto 1,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria2,category1,7602.29,4411.07,01,El Palacio de Hierro
98dcd34e-802a-40d1-97c4-b79bc15784dd,producto 3,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria3,category1,4140.75,9367.56,08,Office Depot
8fdea12a-006f-48cc-95c5-5f1d1e3b8602,producto 2,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria1,category3,9561.39,2547.81,13,Amazon
